0.187187|0.845876|0.845878
0.188188|0.847406|0.847407
0.189189|0.848920|0.848921
0.190190|0.850418|0.850420
0.191191|0.851902|0.851904
0.192192|0.853371|0.853373
0.193193|0.854825|0.854827
0.194194|0.856265|0.856267
0.195195|0.857690|0.857692
0.196196|0.859101|0.859103
0.197197|0.860498|0.860500
0.198198|0.861881|0.861883
0.199199|0.863250|0.863252
0.200200|0.864605|0.864608
0.201201|0.865947|0.865949
0.202202|0.867276|0.867278
0.203203|0.868591|0.868593
0.204204|0.869893|0.869895
0.205205|0.871181|0.871184
0.206206|0.872457|0.872460
0.207207|0.873721|0.873723
0.208208|0.874971|0.874974
0.209209|0.876209|0.876212
0.210210|0.877435|0.877437
0.211211|0.878648|0.878651
0.212212|0.879849|0.879852
0.213213|0.881038|0.881041
0.214214|0.882216|0.882218
0.215215|0.883381|0.883384
0.216216|0.884535|0.884538
0.217217|0.885677|0.885680
0.218218|0.886808|0.886810
0.219219|0.887927|0.887930
0.220220|0.889035|0.889038
0.221221|0.890132|0.890135
0.222222|0.891218|0.891221
0.223223|0.892293|0.892296
0.224224|0.893357|0.893361
0.225225|0.894411|0.894414
0.226226|0.895454|0.895457
0.227227|0.896487|0.896490
0.228228|0.897509|0.897512
0.229229|0.898521|0.898524
0.230230|0.899522|0.899526
0.231231|0.900514|0.900518
0.232232|0.901496|0.901499
0.233233|0.902468|0.902471
0.234234|0.903430|0.903433
0.235235|0.904382|0.904386
0.236236|0.905325|0.905329
0.237237|0.906258|0.906262
0.238238|0.907182|0.907186
0.239239|0.908097|0.908101
0.240240|0.909002|0.909006
0.241241|0.909899|0.909903
0.242242|0.910786|0.910790
0.243243|0.911664|0.911668
0.244244|0.912534|0.912538
0.245245|0.913394|0.913399
0.246246|0.914246|0.914251
0.247247|0.915090|0.915094
0.248248|0.915925|0.915929
0.249249|0.916751|0.916756
0.250250|0.917569|0.917574
0.251251|0.918379|0.918384
0.252252|0.919181|0.919186
0.253253|0.919975|0.919980
0.254254|0.920760|0.920765
0.255255|0.921538|0.921543
0.256256|0.922308|0.922313
0.257257|0.923070|0.923075
0.258258|0.923824|0.923829
0.259259|0.924571|0.924576
0.260260|0.925310|0.925315
0.261261|0.926042|0.926047
0.262262|0.926766|0.926771
0.263263|0.927483|0.927488
0.264264|0.928192|0.928198
0.265265|0.928895|0.928900
0.266266|0.929590|0.929596
0.267267|0.930278|0.930284
0.268268|0.930960|0.930966
0.269269|0.931634|0.931640
0.270270|0.932302|0.932308
0.271271|0.932962|0.932968
0.272272|0.933616|0.933622
0.273273|0.934264|0.934270
0.274274|0.934904|0.934911
0.275275|0.935539|0.935545
0.276276|0.936166|0.936173
0.277277|0.936788|0.936794
0.278278|0.937403|0.937409
0.279279|0.938012|0.938018
0.280280|0.938614|0.938621
0.281281|0.939211|0.939217
0.282282|0.939801|0.939808
0.283283|0.940385|0.940392
0.284284|0.940964|0.940971
0.285285|0.941536|0.941543
0.286286|0.942103|0.942110
0.287287|0.942663|0.942671
0.288288|0.943218|0.943226
0.289289|0.943768|0.943775
0.290290|0.944311|0.944319
0.291291|0.944849|0.944857
0.292292|0.945382|0.945390
0.293293|0.945909|0.945917
0.294294|0.946431|0.946439
0.295295|0.946947|0.946955
0.296296|0.947458|0.947466
0.297297|0.947964|0.947972
0.298298|0.948464|0.948473
0.299299|0.948960|0.948968
0.300300|0.949450|0.949458
0.301301|0.949935|0.949944
0.302302|0.950415|0.950424
0.303303|0.950890|0.950899
0.304304|0.951361|0.951369
0.305305|0.951826|0.951835
0.306306|0.952287|0.952296
0.307307|0.952742|0.952752
0.308308|0.953193|0.953203
0.309309|0.953640|0.953649
0.310310|0.954082|0.954091
0.311311|0.954519|0.954528
0.312312|0.954951|0.954961
0.313313|0.955379|0.955389
0.314314|0.955803|0.955813
0.315315|0.956222|0.956232
0.316316|0.956637|0.956647
0.317317|0.957047|0.957057
0.318318|0.957453|0.957464
0.319319|0.957855|0.957866
0.320320|0.958253|0.958263
0.321321|0.958646|0.958657
0.322322|0.959035|0.959046
0.323323|0.959421|0.959432
0.324324|0.959802|0.959813
0.325325|0.960179|0.960190
0.326326|0.960552|0.960563
0.327327|0.960921|0.960932
0.328328|0.961286|0.961298
0.329329|0.961648|0.961659
0.330330|0.962005|0.962017
0.331331|0.962359|0.962371
0.332332|0.962709|0.962721
0.333333|0.963055|0.963067
0.334334|0.963398|0.963410
0.335335|0.963736|0.963749
0.336336|0.964072|0.964084
0.337337|0.964403|0.964416
0.338338|0.964731|0.964744
0.339339|0.965056|0.965069
0.340340|0.965377|0.965390
0.341341|0.965694|0.965707
0.342342|0.966008|0.966022
0.343343|0.966319|0.966332
0.344344|0.966626|0.966640
0.345345|0.966930|0.966944
0.346346|0.967231|0.967245
0.347347|0.967528|0.967542
0.348348|0.967822|0.967837
0.349349|0.968113|0.968128
0.350350|0.968401|0.968415
0.351351|0.968685|0.968700
0.352352|0.968967|0.968982
0.353353|0.969245|0.969260
0.354354|0.969520|0.969535
0.355355|0.969792|0.969808
0.356356|0.970062|0.970077
0.357357|0.970328|0.970343
0.358358|0.970591|0.970607
0.359359|0.970851|0.970867
0.360360|0.971108|0.971124
0.361361|0.971363|0.971379
0.362362|0.971614|0.971631
0.363363|0.971863|0.971880
0.364364|0.972109|0.972126
0.365365|0.972352|0.972369
0.366366|0.972592|0.972609
0.367367|0.972830|0.972847
0.368368|0.973064|0.973082
0.369369|0.973297|0.973314
0.370370|0.973526|0.973544
0.371371|0.973753|0.973771
0.372372|0.973977|0.973995
0.373373|0.974198|0.974217
0.374374|0.974417|0.974436
0.375375|0.974634|0.974653
0.376376|0.974848|0.974867
0.377377|0.975059|0.975078
0.378378|0.975268|0.975287
0.379379|0.975474|0.975494
0.380380|0.975678|0.975698
0.381381|0.975880|0.975900
0.382382|0.976079|0.976099
0.383383|0.976275|0.976296
0.384384|0.976470|0.976490
0.385385|0.976661|0.976682
0.386386|0.976851|0.976872
0.387387|0.977038|0.977060
0.388388|0.977223|0.977245
0.389389|0.977406|0.977428
0.390390|0.977586|0.977608
0.391391|0.977764|0.977787
0.392392|0.977940|0.977963
0.393393|0.978114|0.978137
0.394394|0.978286|0.978309
0.395395|0.978455|0.978478
0.396396|0.978622|0.978646
0.397397|0.978787|0.978811
0.398398|0.978950|0.978974
0.399399|0.979111|0.979135
0.400400|0.979270|0.979294
0.401401|0.979426|0.979451
0.402402|0.979581|0.979606
0.403403|0.979734|0.979759
0.404404|0.979884|0.979910
0.405405|0.980033|0.980058
0.406406|0.980179|0.980205
0.407407|0.980324|0.980350
0.408408|0.980466|0.980493
0.409409|0.980607|0.980633
0.410410|0.980745|0.980772
0.411411|0.980882|0.980909
0.412412|0.981017|0.981044
0.413413|0.981150|0.981178
0.414414|0.981281|0.981309
0.415415|0.981410|0.981438
0.416416|0.981537|0.981566
0.417417|0.981663|0.981692
0.418418|0.981786|0.981815
0.419419|0.981908|0.981938
0.420420|0.982028|0.982058
0.421421|0.982146|0.982176
0.422422|0.982262|0.982293
0.423423|0.982377|0.982408
0.424424|0.982490|0.982521
0.425425|0.982601|0.982632
0.426426|0.982710|0.982742
0.427427|0.982818|0.982850
0.428428|0.982923|0.982956
0.429429|0.983028|0.983060
0.430430|0.983130|0.983163
0.431431|0.983231|0.983264
0.432432|0.983330|0.983364
0.433433|0.983427|0.983461
0.434434|0.983523|0.983558
0.435435|0.983617|0.983652
0.436436|0.983710|0.983745
0.437437|0.983800|0.983836
0.438438|0.983890|0.983926
0.439439|0.983977|0.984013
0.440440|0.984063|0.984100
0.441441|0.984148|0.984185
0.442442|0.984230|0.984268
0.443443|0.984312|0.984349
0.444444|0.984391|0.984429
0.445445|0.984469|0.984508
0.446446|0.984546|0.984585
0.447447|0.984621|0.984660
0.448448|0.984694|0.984734
0.449449|0.984766|0.984806
0.450450|0.984836|0.984877
0.451451|0.984905|0.984946
0.452452|0.984973|0.985014
0.453453|0.985038|0.985080
0.454454|0.985103|0.985145
0.455455|0.985166|0.985208
0.456456|0.985227|0.985270
0.457457|0.985287|0.985330
0.458458|0.985345|0.985389
0.459459|0.985402|0.985447
0.460460|0.985458|0.985502
0.461461|0.985512|0.985557
0.462462|0.985564|0.985610
0.463463|0.985615|0.985662
0.464464|0.985665|0.985712
0.465465|0.985713|0.985760
0.466466|0.985760|0.985808
0.467467|0.985805|0.985853
0.468468|0.985849|0.985898
0.469469|0.985892|0.985941
0.470470|0.985933|0.985983
0.471471|0.985973|0.986023
0.472472|0.986011|0.986062
0.473473|0.986048|0.986099
0.474474|0.986083|0.986135
0.475475|0.986117|0.986170
0.476476|0.986150|0.986203
0.477477|0.986181|0.986235
0.478478|0.986211|0.986265
0.479479|0.986240|0.986294
0.480480|0.986267|0.986322
0.481481|0.986293|0.986348
0.482482|0.986317|0.986373
0.483483|0.986340|0.986397
0.484484|0.986362|0.986419
0.485485|0.986383|0.986440
0.486486|0.986401|0.986460
0.487487|0.986419|0.986478
0.488488|0.986435|0.986495
0.489489|0.986450|0.986510
0.490490|0.986464|0.986524
0.491491|0.986476|0.986537
0.492492|0.986487|0.986549
0.493493|0.986496|0.986559
0.494494|0.986504|0.986568
0.495495|0.986511|0.986575
0.496496|0.986516|0.986581
0.497497|0.986520|0.986586
0.498498|0.986523|0.986589
0.499499|0.986525|0.986591
0.500501|0.986525|0.986592
0.501502|0.986523|0.986591
0.502503|0.986520|0.986589
0.503504|0.986516|0.986586
0.504505|0.986511|0.986581
0.505506|0.986504|0.986575
0.506507|0.986496|0.986568
0.507508|0.986487|0.986559
0.508509|0.986476|0.986549
0.509510|0.986464|0.986537
0.510511|0.986450|0.986524
0.511512|0.986435|0.986510
0.512513|0.986419|0.986495
0.513514|0.986401|0.986478
0.514515|0.986383|0.986460
0.515516|0.986362|0.986440
0.516517|0.986340|0.986419
0.517518|0.986317|0.986397
0.518519|0.986293|0.986373
0.519520|0.986267|0.986348
0.520521|0.986240|0.986322
0.521522|0.986211|0.986294
0.522523|0.986181|0.986265
0.523524|0.986150|0.986235
0.524525|0.986117|0.986203
0.525526|0.986083|0.986170
0.526527|0.986048|0.986135
0.527528|0.986011|0.986099
0.528529|0.985973|0.986062
0.529530|0.985933|0.986023
0.530531|0.985892|0.985983
0.531532|0.985849|0.985941
0.532533|0.985805|0.985898
0.533534|0.985760|0.985853
0.534535|0.985713|0.985808
0.535536|0.985665|0.985760
0.536537|0.985615|0.985712
0.537538|0.985564|0.985662
0.538539|0.985512|0.985610
0.539540|0.985458|0.985557
0.540541|0.985402|0.985502
0.541542|0.985345|0.985447
0.542543|0.985287|0.985389
0.543544|0.985227|0.985330
0.544545|0.985166|0.985270
0.545546|0.985103|0.985208
0.546547|0.985038|0.985145
0.547548|0.984973|0.985080
0.548549|0.984905|0.985014
0.549550|0.984836|0.984946
0.550551|0.984766|0.984877
0.551552|0.984694|0.984806
0.552553|0.984621|0.984734
0.553554|0.984546|0.984660
0.554555|0.984469|0.984585
0.555556|0.984391|0.984508
0.556557|0.984312|0.984429
0.557558|0.984230|0.984349
0.558559|0.984148|0.984268
0.559560|0.984063|0.984185
0.560561|0.983977|0.984100
0.561562|0.983890|0.984013
0.562563|0.983800|0.983926
0.563564|0.983710|0.983836
0.564565|0.983617|0.983745
0.565566|0.983523|0.983652
0.566567|0.983427|0.983558
0.567568|0.983330|0.983461
0.568569|0.983231|0.983364
0.569570|0.983130|0.983264
0.570571|0.983028|0.983163
0.571572|0.982923|0.983060
0.572573|0.982818|0.982956
0.573574|0.982710|0.982850
0.574575|0.982601|0.982742
0.575576|0.982490|0.982632
0.576577|0.982377|0.982521
0.577578|0.982262|0.982408
0.578579|0.982146|0.982293
0.579580|0.982028|0.982176
0.580581|0.981908|0.982058
0.581582|0.981786|0.981938
0.582583|0.981663|0.981815
0.583584|0.981537|0.981692
0.584585|0.981410|0.981566
0.585586|0.981281|0.981438
0.586587|0.981150|0.981309
0.587588|0.981017|0.981178
0.588589|0.980882|0.981044
0.589590|0.980745|0.980909
0.590591|0.980607|0.980772
0.591592|0.980466|0.980633
0.592593|0.980324|0.980493
0.593594|0.980179|0.980350
0.594595|0.980033|0.980205
0.595596|0.979884|0.980058
0.596597|0.979734|0.979910
0.597598|0.979581|0.979759
0.598599|0.979426|0.979606
0.599600|0.979270|0.979451
0.600601|0.979111|0.979294
0.601602|0.978950|0.979135
0.602603|0.978787|0.978974
0.603604|0.978622|0.978811
0.604605|0.978455|0.978646
0.605606|0.978286|0.978478
0.606607|0.978114|0.978309
0.607608|0.977940|0.978137
0.608609|0.977764|0.977963
0.609610|0.977586|0.977787
0.610611|0.977406|0.977608
0.611612|0.977223|0.977428
0.612613|0.977038|0.977245
0.613614|0.976851|0.977060
0.614615|0.976661|0.976872
0.615616|0.976470|0.976682
0.616617|0.976275|0.976490
0.617618|0.976079|0.976296
0.618619|0.975880|0.976099
0.619620|0.975678|0.975900
0.620621|0.975474|0.975698
0.621622|0.975268|0.975494
0.622623|0.975059|0.975287
0.623624|0.974848|0.975078
0.624625|0.974634|0.974867
0.625626|0.974417|0.974653
0.626627|0.974198|0.974436
0.627628|0.973977|0.974217
0.628629|0.973753|0.973995
0.629630|0.973526|0.973771
0.630631|0.973297|0.973544
0.631632|0.973064|0.973314
0.632633|0.972830|0.973082
0.633634|0.972592|0.972847
0.634635|0.972352|0.972609
0.635636|0.972109|0.972369
0.636637|0.971863|0.972126
0.637638|0.971614|0.971880
0.638639|0.971363|0.971631
0.639640|0.971108|0.971379
0.640641|0.970851|0.971124
0.641642|0.970591|0.970867
0.642643|0.970328|0.970607
0.643644|0.970062|0.970343
0.644645|0.969792|0.970077
0.645646|0.969520|0.969808
0.646647|0.969245|0.969535
0.647648|0.968967|0.969260
0.648649|0.968685|0.968982
0.649650|0.968401|0.968700
0.650651|0.968113|0.968415
0.651652|0.967822|0.968128
0.652653|0.967528|0.967837
0.653654|0.967231|0.967542
0.654655|0.966930|0.967245
0.655656|0.966626|0.966944
0.656657|0.966319|0.966640
0.657658|0.966008|0.966332
0.658659|0.965694|0.966022
0.659660|0.965377|0.965707
0.660661|0.965056|0.965390
0.661662|0.964731|0.965069
0.662663|0.964403|0.964744
0.663664|0.964072|0.964416
0.664665|0.963736|0.964084
0.665666|0.963398|0.963749
0.666667|0.963055|0.963410
0.667668|0.962709|0.963067
0.668669|0.962359|0.962721
0.669670|0.962005|0.962371
0.670671|0.961648|0.962017
0.671672|0.961286|0.961659
0.672673|0.960921|0.961298
0.673674|0.960552|0.960932
0.674675|0.960179|0.960563
0.675676|0.959802|0.960190
0.676677|0.959421|0.959813
0.677678|0.959035|0.959432
0.678679|0.958646|0.959046
0.679680|0.958253|0.958657
0.680681|0.957855|0.958263
0.681682|0.957453|0.957866
0.682683|0.957047|0.957464
0.683684|0.956637|0.957057
0.684685|0.956222|0.956647
0.685686|0.955803|0.956232
0.686687|0.955379|0.955813
0.687688|0.954951|0.955389
0.688689|0.954519|0.954961
0.689690|0.954082|0.954528
0.690691|0.953640|0.954091
0.691692|0.953193|0.953649
0.692693|0.952742|0.953203
0.693694|0.952287|0.952752
0.694695|0.951826|0.952296
0.695696|0.951361|0.951835
0.696697|0.950890|0.951369
0.697698|0.950415|0.950899
0.698699|0.949935|0.950424
0.699700|0.949450|0.949944
0.700701|0.948960|0.949458
0.701702|0.948464|0.948968
0.702703|0.947964|0.948473
0.703704|0.947458|0.947972
0.704705|0.946947|0.947466
0.705706|0.946431|0.946955
0.706707|0.945909|0.946439
0.707708|0.945382|0.945917
0.708709|0.944849|0.945390
0.709710|0.944311|0.944857
0.710711|0.943768|0.944319
0.711712|0.943218|0.943775
0.712713|0.942663|0.943226
0.713714|0.942103|0.942671
0.714715|0.941536|0.942110
0.715716|0.940964|0.941543
0.716717|0.940385|0.940971
0.717718|0.939801|0.940392
0.718719|0.939211|0.939808
0.719720|0.938614|0.939217
0.720721|0.938012|0.938621
0.721722|0.937403|0.938018
0.722723|0.936788|0.937409
0.723724|0.936166|0.936794
0.724725|0.935539|0.936173
0.725726|0.934904|0.935545
0.726727|0.934264|0.934911
0.727728|0.933616|0.934270
0.728729|0.932962|0.933622
0.729730|0.932302|0.932968
0.730731|0.931634|0.932308
0.731732|0.930960|0.931640
0.732733|0.930278|0.930966
0.733734|0.929590|0.930284
0.734735|0.928895|0.929596
0.735736|0.928192|0.928900
0.736737|0.927483|0.928198
0.737738|0.926766|0.927488
0.738739|0.926042|0.926771
0.739740|0.925310|0.926047
0.740741|0.924571|0.925315
0.741742|0.923824|0.924576
0.742743|0.923070|0.923829
0.743744|0.922308|0.923075
0.744745|0.921538|0.922313
0.745746|0.920760|0.921543
0.746747|0.919975|0.920765
0.747748|0.919181|0.919980
0.748749|0.918379|0.919186
0.749750|0.917569|0.918384
0.750751|0.916751|0.917574
0.751752|0.915925|0.916756
0.752753|0.915090|0.915929
0.753754|0.914246|0.915094
0.754755|0.913394|0.914251
0.755756|0.912534|0.913399
0.756757|0.911664|0.912538
0.757758|0.910786|0.911668
0.758759|0.909899|0.910790
0.759760|0.909002|0.909903
0.760761|0.908097|0.909006
0.761762|0.907182|0.908101
0.762763|0.906258|0.907186
0.763764|0.905325|0.906262
0.764765|0.904382|0.905329
0.765766|0.903430|0.904386
0.766767|0.902468|0.903433
0.767768|0.901496|0.902471
0.768769|0.900514|0.901499
0.769770|0.899522|0.900518
0.770771|0.898521|0.899526
0.771772|0.897509|0.898524
0.772773|0.896487|0.897512
0.773774|0.895454|0.896490
0.774775|0.894411|0.895457
0.775776|0.893357|0.894414
0.776777|0.892293|0.893361
0.777778|0.891218|0.892296
0.778779|0.890132|0.891221
0.779780|0.889035|0.890135
0.780781|0.887927|0.889038
0.781782|0.886808|0.887930
0.782783|0.885677|0.886810
0.783784|0.884535|0.885680
0.784785|0.883381|0.884538
0.785786|0.882216|0.883384
0.786787|0.881038|0.882218
0.787788|0.879849|0.881041
0.788789|0.878648|0.879852
0.789790|0.877435|0.878651
0.790791|0.876209|0.877437
0.791792|0.874971|0.876212
0.792793|0.873721|0.874974
0.793794|0.872457|0.873723
0.794795|0.871181|0.872460
0.795796|0.869893|0.871184
0.796797|0.868591|0.869895
0.797798|0.867276|0.868593
0.798799|0.865947|0.867278
0.799800|0.864605|0.865949
0.800801|0.863250|0.864608
0.801802|0.861881|0.863252
0.802803|0.860498|0.861883
0.803804|0.859101|0.860500
0.804805|0.857690|0.859103
0.805806|0.856265|0.857692
0.806807|0.854825|0.856267
0.807808|0.853371|0.854827
0.808809|0.851902|0.853373
0.809810|0.850418|0.851904
0.810811|0.848920|0.850420
0.811812|0.847406|0.848921
0.812813|0.845876|0.847407
0.813814|0.844332|0.845878
0.814815|0.842772|0.844333
0.815816|0.841196|0.842773
0.816817|0.839604|0.841197
0.817818|0.837996|0.839605
0.818819|0.836372|0.837997
0.819820|0.834731|0.836373
0.820821|0.833074|0.834732
0.821822|0.831400|0.833075
0.822823|0.829709|0.831401
0.823824|0.828001|0.829711
0.824825|0.826276|0.828003
0.825826|0.824534|0.826278
0.826827|0.822774|0.824535
0.827828|0.820996|0.822775
0.828829|0.819200|0.820997
0.829830|0.817386|0.819201
0.830831|0.815554|0.817388
0.831832|0.813704|0.815555
0.832833|0.811834|0.813705
0.833834|0.809946|0.811835
0.834835|0.808039|0.809947
0.835836|0.806113|0.808040
0.836837|0.804167|0.806113
0.837838|0.802201|0.804168
0.838839|0.800216|0.802202
0.839840|0.798211|0.800217
0.840841|0.796185|0.798211
0.841842|0.794139|0.796186
0.842843|0.792072|0.794140
0.843844|0.789985|0.792073
0.844845|0.787876|0.789986
0.845846|0.785747|0.787877
0.846847|0.783596|0.785747
0.847848|0.781423|0.783596
0.848849|0.779228|0.781423
0.849850|0.777011|0.779228
0.850851|0.774772|0.777011
0.851852|0.772510|0.774772
0.852853|0.770225|0.772510
0.853854|0.767918|0.770226
0.854855|0.765587|0.767918
0.855856|0.763232|0.765587
0.856857|0.760854|0.763233
0.857858|0.758452|0.760855
0.858859|0.756026|0.758453
0.859860|0.753575|0.756026
0.860861|0.751100|0.753575
0.861862|0.748599|0.751100
0.862863|0.746074|0.748600
0.863864|0.743523|0.746074
0.864865|0.740946|0.743523
0.865866|0.738344|0.740946
0.866867|0.735715|0.738344
0.867868|0.733059|0.735715
0.868869|0.730377|0.733059
0.869870|0.727668|0.730377
0.870871|0.724932|0.727668
0.871872|0.722168|0.724932
0.872873|0.719376|0.722168
0.873874|0.716556|0.719376
0.874875|0.713708|0.716556
0.875876|0.710831|0.713708
0.876877|0.707925|0.710831
0.877878|0.704990|0.707925
0.878879|0.702025|0.704989
0.879880|0.699030|0.702025
0.880881|0.696005|0.699030
0.881882|0.692950|0.696005
0.882883|0.689864|0.692950
0.883884|0.686747|0.689864
0.884885|0.683598|0.686747
0.885886|0.680418|0.683598
0.886887|0.677206|0.680418
0.887888|0.673961|0.677206
0.888889|0.670684|0.673961
0.889890|0.667374|0.670684
0.890891|0.664030|0.667373
0.891892|0.660653|0.664030
0.892893|0.657242|0.660653
0.893894|0.653796|0.657241
0.894895|0.650316|0.653796
0.895896|0.646801|0.650315
0.896897|0.643250|0.646800
0.897898|0.639663|0.643249
0.898899|0.636041|0.639663
0.899900|0.632382|0.636040
0.900901|0.628686|0.632381
0.901902|0.624953|0.628685
0.902903|0.621182|0.624952
0.903904|0.617374|0.621182
0.904905|0.613527|0.617373
0.905906|0.609641|0.613526
0.906907|0.605716|0.609640
0.907908|0.601752|0.605716
0.908909|0.597748|0.601751
0.909910|0.593703|0.597747
0.910911|0.589618|0.593703
0.911912|0.585492|0.589617
0.912913|0.581324|0.585491
0.913914|0.577114|0.581323
0.914915|0.572862|0.577113
0.915916|0.568567|0.572861
0.916917|0.564228|0.568566
0.917918|0.559847|0.564228
0.918919|0.555421|0.559846
0.919920|0.550950|0.555420
0.920921|0.546434|0.550949
0.921922|0.541873|0.546434
0.922923|0.537267|0.541873
0.923924|0.532613|0.537266
0.924925|0.527913|0.532613
0.925926|0.523166|0.527912
0.926927|0.518371|0.523165
0.927928|0.513527|0.518370
0.928929|0.508635|0.513526
0.929930|0.503694|0.508634
0.930931|0.498702|0.503693
0.931932|0.493661|0.498702
0.932933|0.488569|0.493660
